341	9	17	44	5
342	9	18	47	3
343	9	19	51	4
344	9	20	53	4
345	9	21	57	3
346	9	22	58	5
347	9	23	60	5
348	9	24	62	1
349	9	25	64	4
350	9	26	68	3
351	9	27	70	4
352	9	28	74	3
353	9	29	78	4
354	9	30	79	4
355	9	31	82	5
356	9	32	85	5
357	9	33	89	5
358	9	34	91	1
359	9	35	95	5
360	9	36	97	5
\.


